,filmid,raiting,tittle
7568,2798.0,2.625,Problem Child (1990)
7569,405.0,2.625,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)
7570,65.0,2.625,Bio-Dome (1996)
7571,91890.0,2.625,"Iron Lady, The (2011)"
7572,46.0,2.625,How to Make an American Quilt (1995)
7573,3400.0,2.625,We're Back! A Dinosaur's Story (1993)
7574,4613.0,2.625,K-9 (1989)
7575,51925.0,2.625,Premonition (2007)
7576,5680.0,2.625,Auto Focus (2002)
7577,2041.0,2.625,Condorman (1981)
7578,4545.0,2.6153846153846154,Short Circuit (1986)
7579,5265.0,2.6153846153846154,Death to Smoochy (2002)
7580,419.0,2.611111111111111,"Beverly Hillbillies, The (1993)"
7581,2642.0,2.607142857142857,Superman III (1983)
7582,4369.0,2.603448275862069,"Fast and the Furious, The (2001)"
7583,3919.0,2.6,Hellraiser III: Hell on Earth (1992)
7584,45726.0,2.6,"You, Me and Dupree (2006)"
7585,83613.0,2.6,Cowboys & Aliens (2011)
7586,3243.0,2.6,Encino Man (1992)
7587,2259.0,2.6,Blame It on Rio (1984)
7588,603.0,2.6,"Bye Bye, Love (1995)"
7589,1887.0,2.6,Almost Heroes (1998)
7590,68952.0,2.6,Drag Me to Hell (2009)
7591,6290.0,2.6,House of 1000 Corpses (2003)
7592,2383.0,2.6,Police Academy 6: City Under Siege (1989)
7593,26084.0,2.6,"Music Man, The (1962)"
7594,51575.0,2.6,Wild Hogs (2007)
7595,2412.0,2.6,Rocky V (1990)
7596,69306.0,2.6,"Taking of Pelham 1 2 3, The (2009)"
7597,191.0,2.6,"Scarlet Letter, The (1995)"
7598,2668.0,2.6,Swamp Thing (1982)
7599,710.0,2.6,Celtic Pride (1996)
7600,691.0,2.6,Mrs. Winterbourne (1996)
7601,1726.0,2.590909090909091,"Postman, The (1997)"
7602,56801.0,2.5833333333333335,AVPR: Aliens vs. Predator - Requiem (2007)
7603,82202.0,2.5833333333333335,"Tourist, The (2010)"
7604,2051.0,2.5833333333333335,Herbie Goes to Monte Carlo (1977)
7605,50189.0,2.5833333333333335,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006)
7606,72380.0,2.5833333333333335,"Box, The (2009)"
7607,2995.0,2.576923076923077,House on Haunted Hill (1999)
7608,1015.0,2.576923076923077,Homeward Bound: The Incredible Journey (1993)
7609,5313.0,2.576923076923077,"Scorpion King, The (2002)"
7610,3754.0,2.576923076923077,"Adventures of Rocky and Bullwinkle, The (2000)"
7611,387.0,2.5714285714285716,"Low Down Dirty Shame, A (1994)"
7612,2354.0,2.5714285714285716,"Rugrats Movie, The (1998)"
7613,4757.0,2.5714285714285716,Rock Star (2001)
7614,3826.0,2.5689655172413794,Hollow Man (2000)
7615,6250.0,2.5625,Dreamcatcher (2003)
7616,5478.0,2.5625,Eight Legged Freaks (2002)
7617,2162.0,2.5555555555555554,"NeverEnding Story II: The Next Chapter, The (1990)"
7618,2017.0,2.5555555555555554,Babes in Toyland (1961)
7619,2422.0,2.5526315789473686,"Karate Kid, Part III, The (1989)"
7620,4621.0,2.5526315789473686,Look Who's Talking (1989)
7621,1591.0,2.5517241379310347,Spawn (1997)
7622,4700.0,2.5454545454545454,"Princess Diaries, The (2001)"
7623,606.0,2.5416666666666665,Candyman: Farewell to the Flesh (1995)
7624,427.0,2.5416666666666665,Boxing Helena (1993)
7625,63992.0,2.5384615384615383,Twilight (2008)
7626,4487.0,2.5357142857142856,Cocktail (1988)
7627,4015.0,2.5294117647058822,"Dude, Where's My Car? (2000)"
7628,2468.0,2.526315789473684,Jumpin' Jack Flash (1986)
7629,1911.0,2.5256410256410255,Dr. Dolittle (1998)
7630,4638.0,2.5185185185185186,Jurassic Park III (2001)
7631,1644.0,2.5166666666666666,I Know What You Did Last Summer (1997)
7632,80339.0,2.5,Homecoming (2009)
7633,3340.0,2.5,Bride of the Monster (1955)
7634,4989.0,2.5,How High (2001)
7635,3351.0,2.5,Two Thousand Maniacs! (1964)
7636,80241.0,2.5,Going the Distance (2010)
7637,4131.0,2.5,Making Mr. Right (1987)
7638,8799.0,2.5,Little Black Book (2004)
7639,5027.0,2.5,Another 48 Hrs. (1990)
7640,4127.0,2.5,"Like Father, Like Son (1987)"
7641,45442.0,2.5,Poseidon (2006)
7642,1783.0,2.5,Palmetto (1998)
7643,8746.0,2.5,King of the Ants (2003)
7644,45221.0,2.5,Stick It (2006)
7645,45658.0,2.5,On a Clear Day (2005)
7646,5080.0,2.5,Slackers (2002)
7647,112818.0,2.5,"Purge: Anarchy, The (2014)"
7648,2856.0,2.5,I Saw What You Did (1965)
7649,4129.0,2.5,Made in Heaven (1987)
7650,4991.0,2.5,Joe Somebody (2001)
7651,113378.0,2.5,"Giver, The (2014)"
7652,80222.0,2.5,Step Up 3D (2010)
7653,8642.0,2.5,Sleepover (2004)
7654,46337.0,2.5,Garfield: A Tail of Two Kitties (2006)
7655,46430.0,2.5,Waist Deep (2006)
7656,8734.0,2.5,Love Happy (1949)
7657,119.0,2.5,"Steal Big, Steal Little (1995)"
7658,46974.0,2.5,World Trade Center (2006)
7659,1839.0,2.5,My Giant (1998)
7660,5282.0,2.5,High Crimes (2002)
7661,5295.0,2.5,New Best Friend (2002)
7662,49276.0,2.5,Let's Go to Prison (2006)
7663,3442.0,2.5,Band of the Hand (1986)
7664,76079.0,2.5,Chloe (2009)
7665,7890.0,2.5,The Left Handed Gun (1958)
7666,5334.0,2.5,Cadillac Man (1990)
7667,3453.0,2.5,Here on Earth (2000)
7668,74944.0,2.5,Brooklyn's Finest (2010)
7669,2815.0,2.5,Iron Eagle (1986)
7670,50153.0,2.5,Code Name: The Cleaner (2007)
7671,74752.0,2.5,Cabin Fever 2: Spring Fever (2009)
7672,7648.0,2.5,Wildflowers (1999)
7673,5360.0,2.5,"Survivors, The (1983)"
7674,7626.0,2.5,Switch (1991)
7675,110342.0,2.5,"Pool Without Water, A (Mizu no nai puuru) (1982)"
7676,5372.0,2.5,Calamity Jane (1953)
7677,96004.0,2.5,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)
7678,110127.0,2.5,Noah (2014)
7679,148.0,2.5,"Awfully Big Adventure, An (1995)"
7680,50800.0,2.5,"Messengers, The (2007)"
7681,109945.0,2.5,Meu Passado Me Condena: O Filme (2013)
7682,50886.0,2.5,Five Fingers (2006)
7683,5401.0,2.5,Undercover Brother (2002)
7684,74257.0,2.5,"Ambulance, The (1990)"
7685,4030.0,2.5,Dracula 2000 (2000)
7686,2695.0,2.5,"Boys, The (1998)"
7687,111375.0,2.5,Walk of Shame (2014)
7688,5264.0,2.5,Clockstoppers (2002)
7689,49013.0,2.5,"Santa Clause 3: The Escape Clause, The (2006)"
7690,44828.0,2.5,Slither (2006)
7691,3388.0,2.5,Harry and the Hendersons (1987)
7692,78655.0,2.5,Rampage (2009)
7693,5154.0,2.5,"Arena, The (a.k.a. Naked Warriors) (1974)"
7694,295.0,2.5,"Pyromaniac's Love Story, A (1995)"
7695,5161.0,2.5,Intersection (1994)
7696,47646.0,2.5,Idlewild (2006)
7697,8369.0,2.5,Mindhunters (2004)
7698,5173.0,2.5,Divorcing Jack (1998)
7699,1867.0,2.5,Tarzan and the Lost City (1998)
7700,1879.0,2.5,"Hanging Garden, The (1997)"
7701,4083.0,2.5,Best Seller (1987)
7702,95720.0,2.5,"Watch, The (2012)"
7703,120.0,2.5,Race the Sun (1996)
7704,8041.0,2.5,Passed Away (1992)
7705,8189.0,2.5,Zazie dans le métro (1960)
7706,3422.0,2.5,She's Gotta Have It (1986)
7707,8118.0,2.5,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)
7708,48744.0,2.5,Shortbus (2006)
7709,77449.0,2.5,Ben (1972)
7710,77427.0,2.5,"Human Centipede, The (First Sequence) (2009)"
7711,4078.0,2.5,Amazing Grace and Chuck (1987)
7712,8062.0,2.5,Dahmer (2002)
7713,95761.0,2.5,Killer Joe (2011)
7714,818.0,2.5,"Very Brady Sequel, A (1996)"
7715,8043.0,2.5,Jack the Bear (1993)
7716,48825.0,2.5,9th Company (2005)
7717,8836.0,2.5,Wicker Park (2004)
7718,4156.0,2.5,Company Man (2000)
7719,8840.0,2.5,Who's That Knocking at My Door? (1967)
7720,34767.0,2.5,My Date with Drew (2004)
7721,4249.0,2.5,Kingdom Come (2001)
7722,27778.0,2.5,Ginger Snaps Back: The Beginning (2004)
7723,3041.0,2.5,Meatballs Part II (1984)
7724,89480.0,2.5,Sleeping Beauty (2011)
7725,27735.0,2.5,Unstoppable (2004)
7726,27704.0,2.5,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
7727,93563.0,2.5,Lockout (2012)
7728,27595.0,2.5,Jesus Christ Vampire Hunter (2001)
7729,89087.0,2.5,Colombiana (2011)
7730,34330.0,2.5,November (2004)
7731,27253.0,2.5,"Extremely Goofy Movie, An (2000)"
7732,88954.0,2.5,"Very Harold & Kumar 3D Christmas, A (2011)"
7733,2913.0,2.5,"Mating Habits of the Earthbound Human, The (1999)"
7734,88879.0,2.5,Gantz (2011)
7735,4552.0,2.5,"Tetsuo, the Ironman (Tetsuo) (1988)"
7736,114244.0,2.5,"Riot Club, The (2014)"
7737,88327.0,2.5,"New One-Armed Swordsman, The (Xin du bi dao) (1971)"
7738,437.0,2.5,Cops and Robbersons (1994)
7739,4231.0,2.5,Someone Like You (2001)
7740,26743.0,2.5,Only Yesterday (Omohide poro poro) (1991)
7741,87485.0,2.5,Bad Teacher (2011)
7742,36545.0,2.5,G (2002)
7743,2535.0,2.5,Earthquake (1974)
7744,4213.0,2.5,Deepstar Six (1989)
7745,444.0,2.5,Even Cowgirls Get the Blues (1993)
7746,37683.0,2.5,Chapter Two (1979)
7747,87079.0,2.5,Trust (2010)
7748,4209.0,2.5,Rated X (2000)
7749,26566.0,2.5,"Best of Times, The (1986)"
7750,4207.0,2.5,Navy Seals (1990)
7751,1472.0,2.5,City of Industry (1997)
7752,4258.0,2.5,"Low Down, The (2000)"
7753,93242.0,2.5,Gone (2012)
7754,27864.0,2.5,She Hate Me (2004)
7755,32116.0,2.5,"Oh, God! You Devil (1984)"
7756,91842.0,2.5,Contraband (2012)
7757,32019.0,2.5,Be Cool (2005)
7758,4346.0,2.5,Bride of the Wind (2001)
7759,31785.0,2.5,Frozen Land (Paha maa) (2005)
7760,133545.0,2.5,Just Before I Go (2015)
7761,32392.0,2.5,800 Bullets (800 Balas) (2002)
7762,91485.0,2.5,"Expendables 2, The (2012)"
7763,32584.0,2.5,"Ballad of Jack and Rose, The (2005)"
7764,91290.0,2.5,Sarah's Key (Elle s'appelait Sarah) (2010)
7765,4373.0,2.5,Pootie Tang (2001)
7766,131013.0,2.5,Get Hard (2015)
7767,4380.0,2.5,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
7768,1420.0,2.5,Message to Love: The Isle of Wight Festival (1996)
7769,31079.0,2.5,Son of Godzilla (Kaijûtô no kessen: Gojira no musuko) (1967)
7770,90870.0,2.5,Trespass (2011)
7771,31047.0,2.5,Jinxed! (1982)
7772,2974.0,2.5,Bats (1999)
7773,4290.0,2.5,For the Boys (1991)
7774,30942.0,2.5,Arrowhead (1953)
7775,3013.0,2.5,Bride of Re-Animator (1990)
7776,90624.0,2.5,Machine Gun Preacher (2011)
7777,30848.0,2.5,"Love Song for Bobby Long, A (2004)"
7778,397.0,2.5,"Fear, The (1995)"
7779,90528.0,2.5,This Must Be the Place (2011)
7780,33592.0,2.5,Bad Guy (Nabbeun namja) (2001)
7781,27888.0,2.5,When Will I Be Loved (2004)
7782,90382.0,2.5,"River Murders, The (2011)"
7783,33644.0,2.5,Dominion: Prequel to the Exorcist (2005)
7784,26564.0,2.5,'Round Midnight (1986)
7785,447.0,2.5,"Favor, The (1994)"
7786,37844.0,2.5,Roll Bounce (2005)
7787,4162.0,2.5,See Spot Run (2001)
7788,8997.0,2.5,"Stooge, The (1953)"
7789,82852.0,2.5,Little Fockers (2010)
7790,2491.0,2.5,Simply Irresistible (1999)
7791,2487.0,2.5,"Blood, Guts, Bullets and Octane (1998)"
7792,8995.0,2.5,"Patsy, The (1964)"
7793,82499.0,2.5,How Do You Know (2010)
7794,42723.0,2.5,Hostel (2005)
7795,5419.0,2.5,Scooby-Doo (2002)
7796,8985.0,2.5,Blade: Trinity (2004)
7797,82242.0,2.5,Rare Exports: A Christmas Tale (Rare Exports) (2010)
7798,4818.0,2.5,Extreme Days (2001)
7799,43419.0,2.5,Bandidas (2006)
7800,43558.0,2.5,Big Momma's House 2 (2006)
7801,8930.0,2.5,"Five Obstructions, The (Fem benspænd, De) (2003)"
7802,4145.0,2.5,Fever (1999)
7803,503.0,2.5,"New Age, The (1994)"
7804,4142.0,2.5,Left Behind: The Movie (2000)
7805,43904.0,2.5,When a Stranger Calls (2006)
7806,4895.0,2.5,"Wash, The (2001)"
7807,114552.0,2.5,"Boxtrolls, The (2014)"
7808,95193.0,2.5,Pocahontas II: Journey to a New World (1998) 
7809,8894.0,2.5,Orca: The Killer Whale (1977)
7810,44399.0,2.5,"Shaggy Dog, The (2006)"
7811,8867.0,2.5,Anatomy of Hell (Anatomie de l'enfer) (2004)
7812,4950.0,2.5,Lone Wolf McQuade (1983)
7813,4952.0,2.5,Morons From Outer Space (1985)
7814,8864.0,2.5,Mr. 3000 (2004)
7815,80729.0,2.5,(Untitled) (2009)
7816,44731.0,2.5,Stay Alive (2006)
7817,1739.0,2.5,3 Ninjas: High Noon On Mega Mountain (1998)
7818,9008.0,2.5,"Invisible Man Returns, The (1940)"
7819,2898.0,2.5,"Dark Half, The (1993)"
7820,4765.0,2.5,L.I.E. (2001)
7821,3154.0,2.5,Blood on the Sun (1945)
7822,38499.0,2.5,Angels in America (2003)
7823,4633.0,2.5,Parents (1989)
7824,39408.0,2.5,Left Behind: World at War (2005)
7825,26336.0,2.5,"Adventure of Sherlock Holmes' Smarter Brother, The (1975)"
7826,1609.0,2.5,187 (One Eight Seven) (1997)
7827,85796.0,2.5,Hobo with a Shotgun (2011)
7828,455.0,2.5,Free Willy (1993)
7829,26128.0,2.5,What a Way to Go! (1964)
7830,4195.0,2.5,"Abominable Dr. Phibes, The (1971)"
7831,85510.0,2.5,Sucker Punch (2011)
7832,3177.0,2.5,Next Friday (2000)
7833,40617.0,2.5,Creep (2004)
7834,3180.0,2.5,Play it to the Bone (1999)
7835,4692.0,2.5,"Hotel New Hampshire, The (1984)"
7836,26003.0,2.5,Night and Fog (Nuit et brouillard) (1955)
7837,470.0,2.5,House Party 3 (1994)
7838,85022.0,2.5,Hall Pass (2011)
7839,4182.0,2.5,Tuff Turf (1985)
7840,40959.0,2.5,"Ice Harvest, The (2005)"
7841,40964.0,2.5,In the Mix (2005)
7842,3184.0,2.5,Montana (1998)
7843,41025.0,2.5,"Good Woman, A (2004)"
7844,4740.0,2.5,Maybe Baby (2000)
7845,3187.0,2.5,Trans (1998)
7846,25788.0,2.5,Scarface (1932)
7847,3190.0,2.5,Supernova (2000)
7848,4746.0,2.5,Waking Up in Reno (2002)
7849,484.0,2.5,Lassie (1994)
7850,2385.0,2.5,Home Fries (1998)
7851,102286.0,2.5,Family Weekend (2013)
7852,56479.0,2.5,Party Monster (1998)
7853,3693.0,2.5,"Toxic Avenger, The (1985)"
7854,65731.0,2.5,"Alphabet Killer, The (2008)"
7855,54783.0,2.5,September Dawn (2007)
7856,5613.0,2.5,8 Women (2002)
7857,3837.0,2.5,Phantasm II (1988)
7858,5981.0,2.5,"Day of the Triffids, The (1962)"
7859,70728.0,2.5,Bronson (2009)
7860,103801.0,2.5,Drinking Buddies (2013)
7861,3924.0,2.5,Pajama Party (1964)
7862,58297.0,2.5,Doomsday (2008)
7863,5623.0,2.5,Crazy as Hell (2002)
7864,58293.0,2.5,"10,000 BC (2008)"
7865,105213.0,2.5,Don Jon (2013)
7866,2786.0,2.5,Haunted Honeymoon (1986)
7867,104339.0,2.5,In a World... (2013)
7868,5960.0,2.5,Bad Influence (1990)
7869,5958.0,2.5,"Wild Thornberrys Movie, The (2002)"
7870,2062.0,2.5,"Governess, The (1998)"
7871,5951.0,2.5,Morvern Callar (2002)
7872,55110.0,2.5,December Boys (2007)
7873,5999.0,2.5,Heavy Metal 2000 (2000)
7874,58876.0,2.5,Stop-Loss (2008)
7875,5552.0,2.5,"Revenge of Frankenstein, The (1958)"
7876,54419.0,2.5,Czech Dream (Ceský sen) (2004)
7877,5558.0,2.5,Love and a Bullet (2002)
7878,59065.0,2.5,Chapter 27 (2007)
7879,53912.0,2.5,Awesome; I Fuckin Shot That! (2006)
7880,59018.0,2.5,"Visitor, The (2007)"
7881,5568.0,2.5,Johnny Dangerously (1984)
7882,107410.0,2.5,Guest from the Future (Gostya iz buduschego) (1985)
7883,54094.0,2.5,Driving Lessons (2006)
7884,65126.0,2.5,Choke (2008)
7885,754.0,2.5,Gold Diggers: The Secret of Bear Mountain (1995)
7886,6025.0,2.5,CB4 - The Movie (1993)
7887,238.0,2.5,Far From Home: The Adventures of Yellow Dog (1995)
7888,71322.0,2.5,Forbidden Fruit (Kielletty hedelmä) (2009)
7889,5581.0,2.5,Betsy's Wedding (1990)
7890,6788.0,2.5,Angie (1994)
7891,71252.0,2.5,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)"
7892,7142.0,2.5,Honey (2003)
7893,3590.0,2.5,"Lords of Flatbush, The (1974)"
7894,747.0,2.5,"Stupids, The (1996)"
7895,6011.0,2.5,Wisegirls (2002)
7896,2142.0,2.5,"American Tail: Fievel Goes West, An (1991)"
7897,57910.0,2.5,Teeth (2007)
7898,103984.0,2.5,"Great Beauty, The (Grande Bellezza, La) (2013)"
7899,70305.0,2.5,Race to Witch Mountain (2009)
7900,5696.0,2.5,Urban Cowboy (1980)
7901,55288.0,2.5,Reservation Road (2007)
7902,55292.0,2.5,"Comebacks, The (2007)"
7903,104243.0,2.5,Riddick (2013)
7904,6959.0,2.5,Timeline (2003)
7905,67361.0,2.5,Echelon Conspiracy (2009)
7906,67534.0,2.5,Big Stan (2007)
7907,3626.0,2.5,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)
7908,6903.0,2.5,Lipstick (1976)
7909,6720.0,2.5,Kuffs (1992)
7910,3866.0,2.5,Sunset Strip (2000)
7911,5884.0,2.5,Chopper Chicks in Zombietown (1989)
7912,5883.0,2.5,They (2002)
7913,5875.0,2.5,Personal Velocity (2002)
7914,3906.0,2.5,Under Suspicion (2000)
7915,69339.0,2.5,Chain Reaction (2006)
7916,57223.0,2.5,D-War (Dragon Wars) (2007)
7917,6737.0,2.5,Super Sucker (2002)
7918,99117.0,2.5,This Is 40 (2012)
7919,57536.0,2.5,Strange Wilderness (2008)
7920,681.0,2.5,Coup de torchon (Clean Slate) (1981)
7921,55272.0,2.5,We Own the Night (2007)
7922,6687.0,2.5,My Boss's Daughter (2003)
7923,68288.0,2.5,"Informers, The (2008)"
7924,66915.0,2.5,Rock-A-Doodle (1991)
7925,55190.0,2.5,Love and Other Disasters (2006)
7926,7005.0,2.5,King Ralph (1991)
7927,97707.0,2.5,Skyscraper (Skyskraber) (2011)
7928,6686.0,2.5,"Medallion, The (2003)"
7929,97742.0,2.5,Alex Cross (2012)
7930,70173.0,2.5,Afterburn (1992)
7931,55250.0,2.5,"Game Plan, The (2007)"
7932,5927.0,2.5,"Best Little Whorehouse in Texas, The (1982)"
7933,99957.0,2.5,Broken City (2013)
7934,70008.0,2.5,Kill Your Darlings (2006)
7935,55255.0,2.5,Feast of Love (2007)
7936,3922.0,2.5,Bikini Beach (1964)
7937,2128.0,2.5,Safe Men (1998)
7938,104015.0,2.5,Bomber (1982)
7939,716.0,2.5,Switchblade Sisters (1975)
7940,6885.0,2.5,In the Cut (2003)
7941,107541.0,2.5,As Cool As I Am (2013)
7942,71325.0,2.5,Love Happens (2009)
7943,2165.0,2.5,Your Friends and Neighbors (1998)
7944,2256.0,2.5,Parasite (1982)
7945,6316.0,2.5,"Wiz, The (1978)"
7946,2213.0,2.5,Waltzes from Vienna (1933)
7947,6330.0,2.5,People I Know (2002)
7948,6332.0,2.5,"Lizzie McGuire Movie, The (2003)"
7949,60654.0,2.5,"Last Mistress, The (vieille maîtresse, Une) (2007)"
7950,6347.0,2.5,Beat Street (1984)
7951,6352.0,2.5,Lambada (1990)
7952,6369.0,2.5,Friends and Family (2001)
7953,6376.0,2.5,Respiro (2002)
7954,6424.0,2.5,Oscar (1991)
7955,7186.0,2.5,Once Upon a Crime... (1992)
7956,7368.0,2.5,Never Die Alone (2004)
7957,6164.0,2.5,Lockdown (2000)
7958,6455.0,2.5,North to Alaska (1960)
7959,59795.0,2.5,What Would Jesus Buy? (2007)
7960,3544.0,2.5,Shakes the Clown (1992)
7961,59727.0,2.5,"Strangers, The (2008)"
7962,64034.0,2.5,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)"
7963,52460.0,2.5,Pathfinder (2007)
7964,6184.0,2.5,"Man Who Fell to Earth, The (1976)"
7965,72982.0,2.5,Alice (2009)
7966,6139.0,2.5,Tempest (1982)
7967,5465.0,2.5,All About Lily Chou-Chou (Riri Shushu no subete) (2001)
7968,50923.0,2.5,"Astronaut Farmer, The (2007)"
7969,7475.0,2.5,Raid (2003)
7970,810.0,2.5,Kazaam (1996)
7971,7449.0,2.5,Godsend (2004)
7972,51638.0,2.5,"Westerner, The (1940)"
7973,6265.0,2.5,Head of State (2003)
7974,829.0,2.5,Joe's Apartment (1996)
7975,2748.0,2.5,Allan Quatermain and the Lost City of Gold (1987)
7976,96467.0,2.5,Sleepwalk with Me (2012)
7977,102033.0,2.5,Pain & Gain (2013)
7978,7393.0,2.5,"Slugger's Wife, The (1985)"
7979,61255.0,2.5,"Rocker, The (2008)"
7980,3651.0,2.5,"Blood Spattered Bride, The (La novia ensangrentada) (1972)"
7981,56333.0,2.5,"Savages, The (2007)"
7982,73027.0,2.5,The Last Station (2009)
7983,6222.0,2.5,Prozac Nation (2001)
7984,2219.0,2.5,Murder! (1930)
7985,96496.0,2.5,6 Bullets (2012)
7986,102716.0,2.5,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)"
7987,7315.0,2.5,Against the Ropes (2004)
7988,6748.0,2.5,"Brood, The (1979)"
7989,3715.0,2.5,Burglar (1987)
7990,2325.0,2.5,Orgazmo (1997)
7991,108188.0,2.5,Jack Ryan: Shadow Recruit (2014)
7992,53133.0,2.5,Gracie (2007)
7993,6486.0,2.5,"Hard Word, The (2002)"
7994,108949.0,2.5,"Art of the Steal, The (2013)"
7995,7236.0,2.5,"Boy and His Dog, A (1975)"
7996,703.0,2.5,Boys (1996)
7997,5538.0,2.5,"Care Bears Movie, The (1985)"
7998,53189.0,2.5,Eagle vs Shark (2007)
7999,7312.0,2.5,"Follow Me, Boys! (1966)"
8000,71728.0,2.5,Gayniggers From Outer Space (1992)
8001,96693.0,2.5,Trouble with the Curve (2012)
8002,6076.0,2.5,Enigma (1983)
8003,101577.0,2.5,"Host, The (2013)"
8004,7202.0,2.5,Beyond Re-Animator (2003)
8005,7198.0,2.5,The Pick-up Artist (1987)
8006,6534.0,2.480769230769231,Hulk (2003)
8007,2450.0,2.475,Howard the Duck (1986)
8008,34150.0,2.4722222222222223,Fantastic Four (2005)
8009,374.0,2.4722222222222223,Richie Rich (1994)
8010,1588.0,2.462962962962963,George of the Jungle (1997)
8011,3705.0,2.4583333333333335,Bird on a Wire (1990)
8012,6888.0,2.4583333333333335,Scary Movie 3 (2003)
8013,4214.0,2.4545454545454546,Revenge of the Nerds (1984)
8014,1468.0,2.4444444444444446,Booty Call (1997)
8015,2953.0,2.4411764705882355,Home Alone 2: Lost in New York (1992)
8016,2381.0,2.4375,Police Academy 4: Citizens on Patrol (1987)
8017,2315.0,2.4285714285714284,Bride of Chucky (Child's Play 4) (1998)
8018,8870.0,2.4285714285714284,"Forgotten, The (2004)"
8019,1681.0,2.4285714285714284,Mortal Kombat: Annihilation (1997)
8020,6793.0,2.4285714285714284,Beethoven (1992)
8021,4558.0,2.4285714285714284,Twins (1988)
8022,36527.0,2.4285714285714284,Proof (2005)
8023,880.0,2.425925925925926,"Island of Dr. Moreau, The (1996)"
8024,2492.0,2.4166666666666665,20 Dates (1998)
8025,8916.0,2.4166666666666665,Shall We Dance? (2004)
8026,4149.0,2.4166666666666665,Saving Silverman (Evil Woman) (2001)
8027,61160.0,2.4166666666666665,Star Wars: The Clone Wars (2008)
8028,4158.0,2.4,Monkeybone (2001)
8029,1703.0,2.4,For Richer or Poorer (1997)
8030,5414.0,2.4,Bad Company (2002)
8031,1970.0,2.4,"Nightmare on Elm Street 3: Dream Warriors, A (1987)"
